source,target,weight
42542,PressupostosParticipatius,1
42547,PressupostosParticipatius,1
42549,PressupostosParticipatius,1
42550,PressupostosParticipatius,1
42551,PressupostosParticipatius,1
42552,PressupostosParticipatius,1
42553,PressupostosParticipatius,1
42571,PressupostosParticipatius,1
42580,PAM2020,1
42584,PressupostosParticipatius,1
42608,PAM2020,1
42634,PAM2020,1
42635,PAM2020,1
42635,PressupostosParticipatius,1
42656,PressupostosParticipatius,1
42713,PAM2020,3
42778,PressupostosParticipatius,1
42780,PressupostosParticipatius,1
42794,PressupostosParticipatius,1
42806,PAM2020,1
42807,PAM2020,1
42808,PAM2020,1
42811,PAM2020,1
42814,PAM2020,1
42815,PAM2020,1
42816,PAM2020,1
42819,PAM2020,1
42819,PressupostosParticipatius,1
42825,PAM2020,2
42826,PAM2020,1
42833,PressupostosParticipatius,1
42836,PressupostosParticipatius,1
42842,PAM2020,2
42856,PressupostosParticipatius,2
42864,PressupostosParticipatius,1
42879,PressupostosParticipatius,1
42886,PAM2020,1
42909,PAM2020,1
42914,PAM2020,3
42918,PAM2020,1
42952,PAM2020,1
42957,PAM2020,1
42960,PAM2020,1
42961,PressupostosParticipatius,1
42962,PAM2020,1
42964,PressupostosParticipatius,1
42966,PressupostosParticipatius,2
42969,PAM2020,2
43011,PAM2020,1
43011,PressupostosParticipatius,1
43012,PAM2020,1
43016,PressupostosParticipatius,1
43020,PressupostosParticipatius,1
43025,PressupostosParticipatius,1
43026,PressupostosParticipatius,2
43027,PressupostosParticipatius,2
43029,PressupostosParticipatius,4
43030,PressupostosParticipatius,1
43031,PressupostosParticipatius,2
43032,PressupostosParticipatius,2
43034,PressupostosParticipatius,1
43035,PressupostosParticipatius,1
43040,PressupostosParticipatius,1
43041,PressupostosParticipatius,1
43043,PressupostosParticipatius,2
43044,PressupostosParticipatius,2
43045,PressupostosParticipatius,1
43046,PressupostosParticipatius,1
43047,PressupostosParticipatius,2
43048,PressupostosParticipatius,2
43049,PressupostosParticipatius,1
43050,PressupostosParticipatius,2
43051,PressupostosParticipatius,1
43052,PressupostosParticipatius,2
43053,PAM2020,1
43053,PressupostosParticipatius,1
43054,PressupostosParticipatius,1
43056,PressupostosParticipatius,2
43058,PressupostosParticipatius,2
43059,PressupostosParticipatius,2
43060,PressupostosParticipatius,2
43061,PressupostosParticipatius,1
43062,PressupostosParticipatius,2
43063,PressupostosParticipatius,4
43064,PressupostosParticipatius,2
43066,PressupostosParticipatius,1
43069,PressupostosParticipatius,2
43070,PAM2020,1
43079,PressupostosParticipatius,3
43082,PAM2020,1
43085,PAM2020,1
43086,PressupostosParticipatius,2
43091,PressupostosParticipatius,2
43094,PAM2020,1
43095,PressupostosParticipatius,2
43096,PAM2020,1
43097,PAM2020,2
43097,PressupostosParticipatius,1
43099,PressupostosParticipatius,1
43101,PressupostosParticipatius,1
43106,PressupostosParticipatius,1
43111,PressupostosParticipatius,1
43113,PAM2020,1
43114,PressupostosParticipatius,2
43118,PressupostosParticipatius,1
43119,PAM2020,1
43119,PressupostosParticipatius,2
43124,PressupostosParticipatius,9
43131,PAM2020,1
43135,PressupostosParticipatius,1
43136,PAM2020,1
43142,PressupostosParticipatius,1
43145,PressupostosParticipatius,1
43146,PressupostosParticipatius,1
43147,PressupostosParticipatius,2
43148,PressupostosParticipatius,1
43150,PressupostosParticipatius,1
43154,PAM2020,1
43155,PressupostosParticipatius,1
43156,PAM2020,1
43158,PressupostosParticipatius,2
43159,PressupostosParticipatius,2
43160,PAM2020,1
43161,PAM2020,1
43162,PAM2020,1
43163,PAM2020,1
43164,PressupostosParticipatius,1
43166,PressupostosParticipatius,1
43167,PressupostosParticipatius,1
43168,PressupostosParticipatius,1
43169,PressupostosParticipatius,1
43173,PAM2020,1
43173,PressupostosParticipatius,6
43174,PressupostosParticipatius,1
43175,PAM2020,1
43177,PressupostosParticipatius,1
43178,PAM2020,1
43180,PressupostosParticipatius,1
43181,PressupostosParticipatius,1
43184,PressupostosParticipatius,1
43185,PressupostosParticipatius,1
43187,PressupostosParticipatius,1
43196,PressupostosParticipatius,1
43197,PressupostosParticipatius,1
43200,PressupostosParticipatius,1
43203,PressupostosParticipatius,1
43208,PressupostosParticipatius,2
43210,PressupostosParticipatius,1
43214,PressupostosParticipatius,1
43216,PressupostosParticipatius,1
43231,PressupostosParticipatius,2
43234,PressupostosParticipatius,2
43235,PressupostosParticipatius,2
43240,PressupostosParticipatius,1
43242,PressupostosParticipatius,1
43243,PressupostosParticipatius,1
43244,PressupostosParticipatius,1
43245,PressupostosParticipatius,1
43246,PressupostosParticipatius,1
43248,PressupostosParticipatius,1
43249,PressupostosParticipatius,1
43250,PressupostosParticipatius,1
43251,PressupostosParticipatius,1
43253,PressupostosParticipatius,1
43254,PressupostosParticipatius,1
43258,PressupostosParticipatius,2
43259,PressupostosParticipatius,1
43260,PressupostosParticipatius,1
43261,PressupostosParticipatius,1
43263,PressupostosParticipatius,2
43264,PressupostosParticipatius,1
43265,PressupostosParticipatius,1
43268,PressupostosParticipatius,1
43269,PressupostosParticipatius,1
43270,PressupostosParticipatius,1
43271,PressupostosParticipatius,1
43274,PressupostosParticipatius,2
43276,PressupostosParticipatius,1
43277,PressupostosParticipatius,1
43282,PressupostosParticipatius,1
43289,PressupostosParticipatius,1
43294,PressupostosParticipatius,1
43300,PAM2020,1
43300,PressupostosParticipatius,1
43302,PressupostosParticipatius,1
43303,PressupostosParticipatius,1
43304,PressupostosParticipatius,1
43305,PressupostosParticipatius,2
43308,PressupostosParticipatius,1
43310,PressupostosParticipatius,1
43312,PressupostosParticipatius,1
43313,PressupostosParticipatius,1
43316,PressupostosParticipatius,1
43324,PressupostosParticipatius,1
43326,PressupostosParticipatius,1
43327,PressupostosParticipatius,1
43329,PressupostosParticipatius,1
43332,PressupostosParticipatius,1
43334,PressupostosParticipatius,1
43336,PressupostosParticipatius,1
43338,PressupostosParticipatius,1
43341,PressupostosParticipatius,1
43342,PressupostosParticipatius,2
43343,PressupostosParticipatius,1
43347,PressupostosParticipatius,1
43348,PressupostosParticipatius,2
43353,PressupostosParticipatius,1
43354,PressupostosParticipatius,2
43355,PressupostosParticipatius,1
43372,PressupostosParticipatius,1
43374,PressupostosParticipatius,1
43375,PressupostosParticipatius,1
43381,PAM2020,1
43385,PressupostosParticipatius,1
43388,PressupostosParticipatius,1
43391,PressupostosParticipatius,1
43396,PressupostosParticipatius,2
43410,CarmeliCanBaro,6
43412,PressupostosParticipatius,1
43425,PAM2020,1
43425,PressupostosParticipatius,1
43432,PAM2020,1
43463,PressupostosParticipatius,1
43464,PressupostosParticipatius,1
43465,PressupostosParticipatius,1
43466,PressupostosParticipatius,1
43467,PressupostosParticipatius,1
43468,PAM2020,1
43472,PressupostosParticipatius,1
43474,PressupostosParticipatius,1
43492,PressupostosParticipatius,3
43507,PAM2020,1
43516,PressupostosParticipatius,1
43521,PressupostosParticipatius,1
43522,PressupostosParticipatius,1
43526,PressupostosParticipatius,1
43528,PressupostosParticipatius,2
43532,PressupostosParticipatius,1
43539,PressupostosParticipatius,1
43543,CarmeliCanBaro,4
43546,PressupostosParticipatius,1
43551,PressupostosParticipatius,1
43552,PressupostosParticipatius,1
43562,PressupostosParticipatius,6
43579,PressupostosParticipatius,1
43588,PressupostosParticipatius,1
43590,PAM2020,1
43590,PressupostosParticipatius,1
43598,PMU2025-2030,2
43604,PressupostosParticipatius,1
43605,PressupostosParticipatius,1
43605,cuidemciutatvella,1
43610,PAM2020,1
43612,PressupostosParticipatius,1
43613,PAM2020,1
43614,PressupostosParticipatius,2
43615,PressupostosParticipatius,1
43616,PressupostosParticipatius,1
43619,PressupostosParticipatius,2
43622,PAM2020,2
43623,PressupostosParticipatius,1
43626,PressupostosParticipatius,1
43628,PressupostosParticipatius,1
43631,PressupostosParticipatius,1
43638,PressupostosParticipatius,1
43639,PressupostosParticipatius,1
43644,PressupostosParticipatius,1
43645,PressupostosParticipatius,1
43648,PAM2020,2
43648,PressupostosParticipatius,1
43649,PressupostosParticipatius,1
43651,PressupostosParticipatius,1
43652,PressupostosParticipatius,1
43658,PAM2020,1
43659,PAM2020,1
43659,PressupostosParticipatius,1
43666,PressupostosParticipatius,1
43668,PressupostosParticipatius,2
43677,PAM2020,1
43678,PressupostosParticipatius,1
43679,PressupostosParticipatius,1
43684,PAM2020,1
43687,PressupostosParticipatius,1
43691,PAM2020,1
43694,PressupostosParticipatius,1
43695,PressupostosParticipatius,1
43699,PressupostosParticipatius,1
43700,PressupostosParticipatius,1
43701,PressupostosParticipatius,2
43702,PressupostosParticipatius,1
43704,PressupostosParticipatius,1
43712,PAM2020,1
43722,PAM2020,1
43723,PressupostosParticipatius,1
43726,PressupostosParticipatius,1
43731,PressupostosParticipatius,1
43735,PressupostosParticipatius,1
43737,PressupostosParticipatius,1
43743,PressupostosParticipatius,1
43753,PressupostosParticipatius,2
43756,PressupostosParticipatius,2
43761,PressupostosParticipatius,1
43763,PAM2020,1
43770,PressupostosParticipatius,1
43772,PAM2020,1
43776,PAM2020,2
43779,PAM2020,1
43780,PressupostosParticipatius,1
43782,PressupostosParticipatius,1
43784,PressupostosParticipatius,1
43789,PressupostosParticipatius,1
43793,PressupostosParticipatius,1
43794,PressupostosParticipatius,1
43795,PressupostosParticipatius,1
43796,PressupostosParticipatius,1
43797,PressupostosParticipatius,2
43799,PressupostosParticipatius,1
43802,PAM2020,1
43802,PressupostosParticipatius,1
43804,PAM2020,1
43804,PressupostosParticipatius,1
43809,PressupostosParticipatius,1
43811,PressupostosParticipatius,2
43812,PressupostosParticipatius,2
43816,PressupostosParticipatius,1
43823,PressupostosParticipatius,1
43828,PressupostosParticipatius,1
43838,PressupostosParticipatius,1
43840,PressupostosParticipatius,1
43846,PressupostosParticipatius,1
43847,PressupostosParticipatius,1
43848,PressupostosParticipatius,1
43850,PressupostosParticipatius,1
43853,PressupostosParticipatius,1
43854,PressupostosParticipatius,2
43860,PressupostosParticipatius,1
43861,PressupostosParticipatius,1
43864,PressupostosParticipatius,3
43866,PressupostosParticipatius,1
43869,PressupostosParticipatius,1
43872,PressupostosParticipatius,1
43875,PressupostosParticipatius,1
43877,PressupostosParticipatius,1
43878,PressupostosParticipatius,1
43881,PressupostosParticipatius,1
43884,PressupostosParticipatius,1
43899,PressupostosParticipatius,1
43901,PAM2020,1
43903,PAM2020,1
43907,PressupostosParticipatius,1
43908,PAM2020,1
43908,PressupostosParticipatius,1
43911,PAM2020,1
43917,PressupostosParticipatius,2
43918,PressupostosParticipatius,1
43920,PressupostosParticipatius,2
43922,PressupostosParticipatius,1
43925,PAM2020,1
43925,PressupostosParticipatius,1
43928,PressupostosParticipatius,1
43929,PAM2020,1
43930,PressupostosParticipatius,3
43941,PressupostosParticipatius,1
43945,PAM2020,1
43950,PAM2020,1
43952,PressupostosParticipatius,1
43954,PAM2020,2
43955,PressupostosParticipatius,1
43957,PressupostosParticipatius,1
43962,PAM2020,2
43970,PressupostosParticipatius,1
43971,PressupostosParticipatius,1
43975,PressupostosParticipatius,1
43978,PAM2020,1
43980,PAM2020,2
43981,PAM2020,1
43984,PressupostosParticipatius,1
43986,PAM2020,3
43998,PAM2020,2
44004,PAM2020,1
44006,PAM2020,1
44009,PAM2020,1
44010,PAM2020,1
44015,PAM2020,1
44019,PAM2020,1
44022,PAM2020,1
44027,PAM2020,1
44032,PressupostosParticipatius,1
44035,PressupostosParticipatius,1
44041,PAM2020,1
44043,PressupostosParticipatius,1
44045,PressupostosParticipatius,1
44048,PressupostosParticipatius,1
44050,PressupostosParticipatius,1
44051,PressupostosParticipatius,1
44053,PressupostosParticipatius,1
44057,PAM2020,1
44057,PressupostosParticipatius,6
44064,PressupostosParticipatius,1
44067,PAM2020,1
44072,PressupostosParticipatius,1
44073,PressupostosParticipatius,1
44075,PressupostosParticipatius,2
44077,PAM2020,1
44078,PMU2025-2030,5
44078,PressupostosParticipatius,2
44079,PressupostosParticipatius,1
44080,PressupostosParticipatius,1
44083,PressupostosParticipatius,1
44087,PressupostosParticipatius,1
44088,PressupostosParticipatius,1
44089,PressupostosParticipatius,1
44091,PAM2020,1
44094,PressupostosParticipatius,1
44096,PAM2020,1
44097,PAM2020,3
44100,PAM2020,1
44105,PressupostosParticipatius,1
44111,PressupostosParticipatius,1
44112,PAM2020,1
44115,PressupostosParticipatius,1
44116,PressupostosParticipatius,1
44123,PAM2020,1
44129,PressupostosParticipatius,2
44131,PAM2020,1
44131,PressupostosParticipatius,1
44132,PAM2020,1
44136,PressupostosParticipatius,1
44137,PressupostosParticipatius,1
44138,PressupostosParticipatius,1
44141,PressupostosParticipatius,1
44142,PressupostosParticipatius,1
44145,PressupostosParticipatius,1
44146,PAM2020,1
44148,PressupostosParticipatius,1
44150,PressupostosParticipatius,1
44151,PressupostosParticipatius,1
44152,PAM2020,1
44158,PressupostosParticipatius,1
44162,PAM2020,1
44164,PressupostosParticipatius,1
44170,PressupostosParticipatius,1
44173,PAM2020,1
44173,PressupostosParticipatius,2
44177,PAM2020,1
44178,plcanbaro,2
44184,PAM2020,1
44189,PressupostosParticipatius,1
44194,PressupostosParticipatius,1
44197,PressupostosParticipatius,1
44202,PressupostosParticipatius,2
44203,PressupostosParticipatius,2
44205,PressupostosParticipatius,1
44209,PAM2020,2
44211,PressupostosParticipatius,1
44212,PAM2020,1
44212,PressupostosParticipatius,1
44213,PressupostosParticipatius,2
44217,PAM2020,1
44221,PressupostosParticipatius,1
44229,PressupostosParticipatius,1
44238,PressupostosParticipatius,1
44241,PressupostosParticipatius,1
44243,PressupostosParticipatius,1
44248,PressupostosParticipatius,1
44251,PAM2020,1
44253,PressupostosParticipatius,1
44254,PressupostosParticipatius,2
44255,PressupostosParticipatius,1
44260,PressupostosParticipatius,1
44275,PressupostosParticipatius,1
44281,PressupostosParticipatius,1
44284,PAM2020,1
44285,PAM2020,1
44286,PAM2020,1
44297,PressupostosParticipatius,1
44299,PressupostosParticipatius,1
44300,PressupostosParticipatius,1
44302,PAM2020,1
44304,PressupostosParticipatius,1
44308,PressupostosParticipatius,1
44309,PressupostosParticipatius,1
44316,PressupostosParticipatius,1
44322,PressupostosParticipatius,1
44325,PAM2020,2
44329,PAM2020,1
44337,PAM2020,1
44338,PressupostosParticipatius,1
44340,PressupostosParticipatius,1
44352,PAM2020,1
44353,PAM2020,2
44362,PressupostosParticipatius,1
44366,PressupostosParticipatius,1
44374,PAM2020,1
44381,PressupostosParticipatius,1
44384,PressupostosParticipatius,1
44388,PressupostosParticipatius,1
44393,PressupostosParticipatius,1
44398,PressupostosParticipatius,1
44400,PressupostosParticipatius,1
44402,PressupostosParticipatius,1
44404,PressupostosParticipatius,1
44407,PressupostosParticipatius,1
44409,PressupostosParticipatius,1
44412,PressupostosParticipatius,1
44414,PAM2020,1
44415,PressupostosParticipatius,1
44422,PressupostosParticipatius,1
44423,PressupostosParticipatius,1
44424,PAM2020,1
44432,Premi8M-2022,1
44432,PressupostosParticipatius,2
44434,PAM2020,1
44441,PAM2020,1
44442,PressupostosParticipatius,1
44447,PressupostosParticipatius,1
44448,PressupostosParticipatius,3
44450,PressupostosParticipatius,1
44452,PressupostosParticipatius,1
44455,PressupostosParticipatius,1
44458,PAM2020,2
44458,PressupostosParticipatius,6
44460,TrinitatVella,1
44462,PressupostosParticipatius,1
44468,PressupostosParticipatius,1
44469,PressupostosParticipatius,1
44470,PressupostosParticipatius,1
44471,PressupostosParticipatius,1
44472,PressupostosParticipatius,3
44474,PAM2020,1
44475,PressupostosParticipatius,2
44476,PressupostosParticipatius,1
44477,PressupostosParticipatius,1
44478,PressupostosParticipatius,1
44479,PressupostosParticipatius,1
44480,PressupostosParticipatius,1
44481,PressupostosParticipatius,2
44483,PressupostosParticipatius,2
44485,PressupostosParticipatius,1
44486,PressupostosParticipatius,1
44490,PressupostosParticipatius,1
44491,PressupostosParticipatius,1
44492,PressupostosParticipatius,1
44494,PressupostosParticipatius,1
44495,PressupostosParticipatius,1
44498,PressupostosParticipatius,1
44499,PressupostosParticipatius,1
44502,PAM2020,1
44503,PressupostosParticipatius,2
44506,PressupostosParticipatius,1
44507,PressupostosParticipatius,1
44511,PAM2020,1
44515,PressupostosParticipatius,1
44516,PressupostosParticipatius,1
44517,PressupostosParticipatius,1
44520,PressupostosParticipatius,1
44521,PressupostosParticipatius,1
44522,PressupostosParticipatius,1
44523,PAM2020,1
44524,PAM2020,1
44526,PressupostosParticipatius,2
44527,PressupostosParticipatius,1
44529,PAM2020,1
44532,PressupostosParticipatius,1
44534,PressupostosParticipatius,1
44535,PressupostosParticipatius,1
44536,PressupostosParticipatius,1
44538,PressupostosParticipatius,1
44538,parcoreneta,1
44539,PressupostosParticipatius,1
44540,PressupostosParticipatius,1
44542,PAM2020,1
44545,PressupostosParticipatius,1
44548,PressupostosParticipatius,2
44549,PressupostosParticipatius,1
44551,PAM2020,1
44553,PressupostosParticipatius,1
44554,PAM2020,1
44554,PressupostosParticipatius,1
44558,PressupostosParticipatius,1
44560,PressupostosParticipatius,1
44563,PressupostosParticipatius,1
44566,PAM2020,1
44568,PressupostosParticipatius,1
44572,PressupostosParticipatius,1
44576,PressupostosParticipatius,1
44577,PressupostosParticipatius,1
44578,PressupostosParticipatius,1
44579,PAM2020,1
44580,PAM2020,1
44581,PAM2020,1
44582,CarmeliCanBaro,1
44582,PressupostosParticipatius,1
44584,CarmeliCanBaro,1
44584,PressupostosParticipatius,1
44585,CarmeliCanBaro,5
44585,PressupostosParticipatius,1
44586,CarmeliCanBaro,1
44586,PressupostosParticipatius,1
44589,PressupostosParticipatius,1
44590,PressupostosParticipatius,1
44593,PressupostosParticipatius,1
44594,PressupostosParticipatius,1
44595,PressupostosParticipatius,1
44596,PressupostosParticipatius,1
44599,PressupostosParticipatius,1
44601,PressupostosParticipatius,1
44606,PAM2020,1
44609,PressupostosParticipatius,1
44610,PressupostosParticipatius,1
44612,PressupostosParticipatius,1
44615,PAM2020,1
44616,PressupostosParticipatius,1
44617,PressupostosParticipatius,1
44620,PAM2020,1
44626,PressupostosParticipatius,1
44627,PressupostosParticipatius,1
44630,PressupostosParticipatius,1
44632,PAM2020,1
44635,PressupostosParticipatius,1
