id,Label,modularity_class_str,modularity_class,frecuency
73528,,A,14,1
73493,,A,14,1
73568,,A,14,1
73598,,A,14,1
73687,,A,14,3
73724,,A,14,1
73793,,A,14,1
73789,,A,14,1
73786,,A,14,1
19685,,A,14,1
73489,,A,14,1
13797,,A,14,1
53232,,A,14,1
72477,,A,14,1
73952,,A,14,1
73994,,A,14,1
68235,,A,14,1
74025,,A,14,1
71521,,A,14,1
60818,,A,14,1
59045,,A,14,1
70930,,A,14,1
72867,,A,14,1
72879,,A,14,1
74368,,A,14,1
74375,,A,14,1
59610,,A,14,1
37071,,A,14,1
74416,,A,14,1
74435,,A,14,1
74444,,A,14,1
63130,,A,14,1
74313,,A,14,1
74518,,A,14,1
74539,,A,14,1
72963,,A,14,1
74549,,A,14,1
34963,,A,14,3
74575,,A,14,1
37903,,A,14,3
74582,,A,14,1
72008,,A,14,1
74651,,A,14,1
74692,,A,14,1
74710,,A,14,1
74758,,A,14,1
74709,,A,14,1
74742,,A,14,2
73584,,A,14,1
74789,,A,14,1
74958,,A,14,1
74981,,A,14,1
74997,,A,14,1
75014,,A,14,1
73866,,A,14,1
75129,,A,14,1
75161,,A,14,1
75236,,A,14,1
75212,,A,14,1
75253,,A,14,1
75298,,A,14,1
75323,,A,14,1
75378,,A,14,4
75404,,A,14,1
75393,,A,14,1
75522,,A,14,1
59143,,A,14,1
59617,,A,14,1
75569,,A,14,1
75666,,A,14,1
75665,,A,14,1
73055,,A,14,2
75669,,A,14,1
73031,,A,14,2
75720,,A,14,1
75766,,A,14,1
75780,,A,14,1
74308,,A,14,1
75833,,A,14,1
62759,,A,14,3
75906,,A,14,1
75949,,A,14,1
58051,,A,14,1
75980,,A,14,1
74480,,A,14,1
75991,,A,14,2
59399,,A,14,1
76143,,A,14,1
75494,,A,14,1
76234,,A,14,1
76386,,A,14,1
76418,,A,14,1
76491,,A,14,2
76646,,A,14,1
72974,,A,14,2
28272,,A,14,1
76736,,A,14,1
72519,,A,14,1
76981,,A,14,1
76976,,A,14,1
77086,,A,14,1
1488,,A,14,1
77184,,A,14,1
76416,,A,14,1
77217,,A,14,1
77212,,A,14,1
37362,,A,14,10
5910,,A,14,1
77261,,A,14,1
77349,,A,14,4
56691,,A,14,1
77334,,A,14,1
77337,,A,14,1
77372,,A,14,1
77375,,A,14,1
77404,,A,14,1
4285,,A,14,2
38836,,A,14,3
77528,,A,14,1
62281,,A,14,1
77932,,A,14,1
78080,,A,14,3
75384,,A,14,1
78209,,A,14,1
78232,,A,14,5
78216,,A,14,1
78285,,A,14,1
78288,,A,14,1
78305,,A,14,1
78394,,A,14,1
7844,,A,14,1
78424,,A,14,1
78381,,A,14,1
73512,,A,14,1
31089,,A,14,3
78501,,A,14,3
72415,,A,14,1
78062,,A,14,1
69635,,A,14,1
78559,,A,14,1
78571,,A,14,1
78628,,A,14,1
38388,,A,14,1
78725,,A,14,1
78764,,A,14,1
78887,,A,14,1
78909,,A,14,2
79024,,A,14,1
79098,,A,14,2
39678,,A,14,1
79143,,A,14,1
78168,,A,14,1
59626,,A,14,1
79214,,A,14,1
79267,,A,14,1
79305,,A,14,1
79365,,A,14,1
75774,,A,14,1
79390,,A,14,1
78956,,A,14,1
75961,,A,14,1
74594,,A,14,1
77476,,A,14,1
78096,,A,14,38
79397,,A,14,2
26205,,A,14,1
79568,,A,14,1
3517,,A,14,1
79795,,A,14,1
77931,,A,14,1
64661,,A,14,1
79932,,A,14,1
68900,,A,14,1
80218,,A,14,1
80281,,A,14,1
80192,,A,14,3
43930,,A,14,12
72972,,A,14,1
44794,,A,14,1
80439,,A,14,1
80127,,A,14,1
28891,,A,14,3
70793,,A,14,1
63956,,A,14,1
64607,,A,14,2
59964,,A,14,1
67830,,A,14,1
80730,,A,14,1
79990,,A,14,1
80709,,A,14,2
61049,,A,14,1
80936,,A,14,1
80955,,A,14,2
80985,,A,14,1
67099,,A,14,1
70089,,A,14,1
73835,,A,14,1
81193,,A,14,2
81227,,A,14,1
67530,,A,14,1
55278,,A,14,1
81500,,A,14,1
81600,,A,14,1
81634,,A,14,1
81621,,A,14,1
60633,,A,14,1
81633,,A,14,1
69314,,A,14,1
81758,,A,14,2
81744,,A,14,1
81748,,A,14,1
80545,,A,14,1
82005,,A,14,1
82000,,A,14,1
82053,,A,14,1
82077,,A,14,1
82128,,A,14,1
82210,,A,14,1
82323,,A,14,2
82312,,A,14,1
82332,,A,14,1
82310,,A,14,1
82375,,A,14,1
82447,,A,14,3
82466,,A,14,1
82464,,A,14,1
82506,,A,14,1
82448,,A,14,3
82608,,A,14,1
12613,,A,14,1
82720,,A,14,1
81312,,A,14,1
19421,,B,12,4
83023,,A,14,1
PEUAT2021,PEUAT2021,B,12,8
84177,,B,12,2
84400,,B,12,1
84378,,B,12,1
64597,,B,12,1
PlaNaturaBCN,PlaNaturaBCN,A,14,59
86527,,A,14,1
39829,,A,14,4
87360,,A,14,1
Premi8M,Premi8M,A,14,16
87358,,A,14,1
2352,,A,14,3
84112,,A,14,1
84864,,A,14,1
14018,,A,14,1
84668,,A,14,4
112256,,A,14,1
canviempelclima,canviempelclima,B,12,105
57967,,B,12,3
87502,,B,12,2
89260,,B,12,1
52342,,B,12,3
42538,,B,12,1
138320,,B,12,2
113979,,B,12,1
632,,B,12,1
72489,,B,12,1
96720,,B,12,1
34291,,B,12,2
5312,,B,12,3
26698,,B,12,5
133774,,B,12,1
JusticiaDeGenere,JusticiaDeGenere,A,14,15
56248,,A,14,1
87777,,A,14,1
85923,,A,14,1
52261,,A,14,4
85710,,A,14,1
89867,,A,14,1
38313,,A,14,2
122023,,A,14,1
138088,,A,14,1
138354,,A,14,2
88390,,I,21,1
CobrimentGranVia,CobrimentGranVia,I,21,19
88388,,I,21,1
88477,,I,21,2
89011,,I,21,2
89008,,I,21,1
91157,,I,21,1
87537,,I,21,1
91362,,I,21,1
100168,,I,21,1
28273,,I,21,1
108833,,I,21,2
105503,,I,21,1
30018,,I,21,1
131257,,I,21,1
33584,,D,33,106
zonanordprosperitat,zonanordprosperitat,D,33,1
139717,,A,14,1
FlemingGardunya,FlemingGardunya,A,14,11
139718,,A,14,1
139719,,A,14,1
139722,,A,14,1
139730,,A,14,1
113739,,A,14,1
139799,,A,14,1
139830,,A,14,1
139402,,A,14,1
22566,,A,14,1
71143,,B,12,1
93805,,B,12,1
127085,,B,12,1
108487,,A,14,1
pgmaritimmarbella,pgmaritimmarbella,A,14,26
108017,,B,12,6
85697,,A,14,4
31033,,A,14,1
9012,,A,14,5
141970,,A,14,1
1839,,A,14,4
140772,,A,14,1
141101,,A,14,3
damm,damm,A,14,72
141113,,A,14,1
141099,,A,14,1
87880,,A,14,8
105743,,A,14,1
64820,,A,14,1
691,,A,14,4
141128,,A,14,1
73862,,A,14,1
89434,,A,14,3
141389,,A,14,2
141277,,A,14,1
141324,,A,14,3
141408,,A,14,1
92466,,A,14,1
94445,,A,14,3
141669,,A,14,1
141509,,A,14,1
141833,,A,14,1
104869,,A,14,4
141879,,A,14,1
87996,,A,14,1
141893,,A,14,1
83514,,A,14,1
88980,,A,14,1
141477,,O,23,4
ciutadania-adolescent-gracia-2122,ciutadania-adolescent-gracia-2122,O,23,3
141455,,O,23,2
142622,,BB,22,1
ciutadania-adolescent-santmarti-2122,ciutadania-adolescent-santmarti-2122,BB,22,1
141475,,O,23,1
ciutadaniaadolescent2122,ciutadaniaadolescent2122,O,23,4
143745,,A,14,1
144921,,A,14,1
29102,,A,14,1
144932,,A,14,2
109349,,A,14,1
144934,,A,14,1
144938,,A,14,1
144953,,A,14,1
144955,,A,14,1
144961,,A,14,1
144985,,A,14,1
144990,,A,14,1
34836,,A,14,1
145242,,A,14,1
146299,,A,14,1
32867,,B,12,1
Premi8M-2022,Premi8M-2022,B,12,41
145390,,B,12,1
95704,,B,12,1
145443,,B,12,1
145455,,B,12,1
145482,,B,12,1
3042,,B,12,2
145437,,B,12,1
145534,,B,12,1
145442,,B,12,2
102604,,B,12,1
145568,,B,12,2
85460,,B,12,1
56582,,B,12,1
145619,,B,12,1
145628,,B,12,1
145649,,B,12,1
145669,,B,12,1
145637,,B,12,3
145736,,B,12,1
145793,,B,12,1
145799,,B,12,1
145813,,B,12,1
145544,,B,12,1
144277,,CC,24,2
cemdhortaguinardo-publica-direccions,cemdhortaguinardo-publica-direccions,CC,24,2
145,,DD,25,1
graciazeroespaisfoscos,graciazeroespaisfoscos,DD,25,4
10258,,GG,26,1
cuidemeixample,cuidemeixample,GG,26,3
139556,,D,33,8
mobilitat-gotic,mobilitat-gotic,D,33,1
139610,,HH,27,1
sectorassociatiu,sectorassociatiu,HH,27,1
151675,,D,33,6
sectorempresarial,sectorempresarial,D,33,10
151390,,D,33,2
34600,,D,33,3
mobilitat-cascantic,mobilitat-cascantic,D,33,31
148308,,D,33,1
148463,,D,33,2
5422,,D,33,2
32693,,D,33,1
94071,,D,33,1
148696,,D,33,1
98912,,D,33,1
15806,,D,33,1
148698,,D,33,1
106065,,D,33,1
148709,,D,33,1
148712,,D,33,1
148716,,D,33,1
148724,,D,33,1
148735,,D,33,1
148739,,D,33,1
148867,,D,33,1
148178,,D,33,2
28471,,D,33,17
148994,,B,12,1
zonabaixesemissions,zonabaixesemissions,B,12,67
147640,,B,12,2
148807,,B,12,5
572,,B,12,1
17543,,B,12,1
140638,,B,12,1
45590,,B,12,1
26533,,B,12,8
142409,,B,12,2
35849,,B,12,13
1713,,B,12,1
116831,,B,12,1
85511,,B,12,2
15614,,A,14,2
149136,,B,12,1
94050,,B,12,2
eixverdmaresme,eixverdmaresme,B,12,12
34214,,B,12,2
58435,,B,12,1
23886,,B,12,1
150640,,B,12,3
104937,,B,12,1
156528,,II,28,1
fontdelcarbo,fontdelcarbo,II,28,2
150676,,D,33,2
superillasantgervasibonanova,superillasantgervasibonanova,D,33,18
144863,,D,33,10
eixverdpereiv,eixverdpereiv,B,12,1
152188,,D,33,1
canxiringoi,canxiringoi,D,33,19
152221,,D,33,1
152246,,D,33,1
152348,,D,33,1
152443,,D,33,1
37289,,D,33,9
62926,,D,33,1
152479,,D,33,1
152478,,D,33,1
33247,,D,33,1
107887,,D,33,2
152739,,D,33,1
51872,,D,33,1
42395,,A,14,1
patrimoniciutada,patrimoniciutada,A,14,14
35477,,A,14,4
51775,,A,14,3
plausosciutatvella22,plausosciutatvella22,A,14,5
18551,,H,29,1
premi8m-2023,premi8m-2023,H,29,20
147530,,H,29,1
160552,,H,29,1
160659,,H,29,1
160661,,H,29,1
160558,,H,29,1
160232,,H,29,1
160889,,H,29,1
160913,,H,29,1
152759,,H,29,1
160929,,H,29,1
160934,,H,29,1
25256,,H,29,1
54190,,H,29,1
161370,,H,29,1
161375,,H,29,1
161542,,H,29,1
40612,,H,29,1
161587,,H,29,1
161475,,A,14,1
168476,,X,30,3
AssembleaClima,AssembleaClima,X,30,3
61419,,X,30,1
usostallermasriera,usostallermasriera,A,14,30
72004,,A,14,1
160004,,A,14,1
160154,,A,14,1
52184,,A,14,1
44948,,A,14,1
118491,,A,14,3
162626,,A,14,1
161237,,A,14,7
41241,,A,14,1
163401,,A,14,1
188370,,JJ,31,1
escola-joaquim-ruyra,escola-joaquim-ruyra,JJ,31,1
11779,,KK,32,1
ie-coves-den-cimany,ie-coves-den-cimany,KK,32,1
renovaciosostenibilitat,renovaciosostenibilitat,D,33,153
180683,,D,33,7
194922,,D,33,6
151626,,D,33,7
40840,,D,33,2
196241,,D,33,1
151703,,D,33,6
28783,,D,33,26
192859,,D,33,1
145281,,D,33,1
104681,,D,33,1
151287,,D,33,2
12816,,D,33,1
35240,,D,33,4
34900,,D,33,1
147374,,D,33,2
60438,,D,33,1
195523,,A,14,12
196298,,D,33,1
27979,,J,34,3
mpgmteixonera,mpgmteixonera,J,34,17
191484,,J,34,2
92587,,J,34,1
75739,,J,34,5
195048,,J,34,5
194656,,A,14,1
ordenancaconvivencia,ordenancaconvivencia,A,14,201
194690,,A,14,1
194843,,A,14,2
60316,,A,14,1
26609,,A,14,5
154172,,A,14,5
193552,,A,14,1
194659,,A,14,1
64262,,A,14,4
90683,,A,14,7
196126,,A,14,1
89773,,A,14,29
11029,,A,14,8
196392,,A,14,1
35649,,A,14,2
17379,,A,14,10
191562,,A,14,3
26155,,A,14,1
149574,,A,14,1
196432,,A,14,1
196431,,A,14,1
196433,,A,14,2
196442,,A,14,2
196463,,A,14,1
196478,,A,14,6
16255,,A,14,2
186572,,A,14,6
196525,,A,14,1
196528,,A,14,1
196542,,A,14,2
35898,,A,14,1
196545,,A,14,1
65695,,A,14,1
196555,,A,14,2
171055,,A,14,1
196531,,A,14,1
196560,,A,14,1
196571,,A,14,1
93301,,A,14,2
196583,,A,14,1
196593,,A,14,1
30273,,A,14,1
193401,,A,14,3
196625,,A,14,1
196632,,A,14,1
47497,,A,14,4
81494,,A,14,1
44815,,A,14,1
91724,,A,14,1
196643,,A,14,1
196682,,A,14,1
15095,,A,14,2
196692,,A,14,1
192782,,A,14,3
196699,,A,14,1
147203,,A,14,5
196710,,A,14,1
196584,,A,14,1
196721,,A,14,1
196723,,A,14,1
196730,,A,14,1
196733,,A,14,1
196736,,A,14,1
24118,,A,14,6
196753,,A,14,1
193297,,LL,35,1
cemb-publica-alumnat,cemb-publica-alumnat,LL,35,1
8133,,A,14,13
PMU2025-2030,PMU2025-2030,A,14,41
43598,,A,14,2
202289,,A,14,1
29940,,A,14,4
198590,,A,14,12
203130,,A,14,3
203282,,A,14,2
205252,,A,14,1
55687,,A,14,1
192346,,A,14,1
136764,,A,14,2
201995,,MM,36,1
renovaciosconsellbenestaranimal,renovaciosconsellbenestaranimal,MM,36,1
bcnxdh,bcnxdh,A,14,3
139651,,A,14,2
43706,,A,14,1
nombibliosarria,nombibliosarria,A,14,69
203384,,A,14,1
203405,,A,14,1
203411,,A,14,1
203434,,A,14,1
125535,,A,14,1
203533,,A,14,1
203547,,A,14,2
203554,,A,14,1
203607,,A,14,2
203661,,A,14,1
154864,,A,14,1
203810,,A,14,1
203961,,A,14,1
204124,,A,14,1
204131,,A,14,1
204255,,A,14,1
204279,,A,14,1
107237,,A,14,2
204311,,A,14,1
204327,,A,14,2
204514,,A,14,1
27793,,A,14,1
35833,,A,14,1
35862,,A,14,1
169901,,A,14,1
204591,,A,14,1
204616,,A,14,1
204618,,A,14,1
204696,,A,14,3
117966,,A,14,1
204762,,A,14,1
204808,,A,14,1
204857,,A,14,1
204911,,A,14,1
153055,,A,14,1
204987,,A,14,1
205082,,A,14,1
205182,,A,14,1
127080,,A,14,1
205233,,A,14,1
160122,,A,14,1
205236,,A,14,1
205322,,A,14,1
135183,,A,14,1
205376,,A,14,3
84118,,A,14,1
41568,,A,14,1
205839,,A,14,1
205856,,A,14,1
205878,,A,14,1
58622,,A,14,3
204952,,A,14,1
205924,,A,14,1
27324,,Y,37,1
Repensem22a,Repensem22a,Y,37,320
27996,,Y,37,310
61,,None,38,1
396,,None,39,2
404,,None,40,1
661,,None,41,1
740,,None,42,2
965,,None,43,1
1105,,None,44,2
1872,,None,45,1
2403,,None,46,1
2614,,None,47,1
2627,,None,48,1
2655,,None,49,2
2663,,None,50,1
2936,,None,51,8
3041,,None,52,1
3072,,None,53,1
3140,,None,54,2
3649,,None,55,1
4605,,None,56,1
5120,,None,57,1
5521,,None,58,1
5528,,None,59,1
5810,,None,60,6
5927,,None,61,3
6235,,None,62,1
6344,,None,63,1
6373,,None,64,1
6860,,None,65,1
6897,,None,66,1
6922,,None,67,1
6990,,None,68,6
7016,,None,69,2
7328,,None,70,5
7399,,None,71,1
9123,,None,72,4
9144,,None,73,1
9996,,None,74,1
10114,,None,75,2
10218,,None,76,1
10743,,None,77,1
11164,,None,78,1
11652,,None,79,1
11653,,None,80,1
11660,,None,81,1
11687,,None,82,1
11717,,None,83,1
11830,,None,84,3
12177,,None,85,1
12183,,None,86,3
12189,,None,87,2
12207,,None,88,1
12973,,None,89,1
12978,,None,90,1
12992,,None,91,2
13144,,None,92,2
13164,,None,93,1
13296,,None,94,1
13726,,None,95,1
13748,,None,96,3
13807,,None,97,1
14122,,None,98,1
14545,,None,99,1
15262,,None,100,1
15477,,None,101,1
15630,,None,102,3
15956,,None,103,1
16377,,None,104,1
16740,,None,105,1
16826,,None,106,1
17201,,None,107,1
17394,,None,108,3
17616,,None,109,9
18523,,None,110,1
18573,,None,111,1
18660,,None,112,3
18662,,None,113,2
18969,,None,114,1
19790,,None,115,1
20120,,None,116,1
20226,,None,117,1
20730,,None,118,1
21001,,None,119,1
21261,,None,120,1
21287,,None,121,1
21463,,None,122,2
22862,,None,123,1
23826,,None,124,1
24021,,None,125,1
24064,,None,126,1
24192,,None,127,1
24222,,None,128,2
24280,,None,129,4
24512,,None,130,1
24587,,None,131,1
24776,,None,132,2
24780,,None,133,2
24801,,None,134,1
25463,,None,135,5
25489,,None,136,4
25742,,None,137,4
26280,,None,138,1
26325,,None,139,1
26502,,None,140,1
26790,,None,141,2
26887,,None,142,2
27210,,None,143,1
27548,,None,144,3
27848,,None,145,1
28244,,None,146,1
28363,,None,147,2
28396,,None,148,1
28422,,None,149,1
28429,,None,150,1
28432,,None,151,1
28497,,None,152,1
28653,,None,153,4
28879,,None,154,1
28880,,None,155,1
28983,,None,156,2
29055,,None,157,2
29224,,None,158,2
29896,,None,159,3
29933,,None,160,1
29971,,None,161,1
30005,,None,162,1
30172,,None,163,2
30189,,None,164,2
30229,,None,165,1
30248,,None,166,2
30305,,None,167,1
30310,,None,168,1
30334,,None,169,1
30349,,None,170,2
30358,,None,171,1
30455,,None,172,4
30719,,None,173,1
31134,,None,174,1
31135,,None,175,1
32173,,None,176,2
32336,,None,177,1
32868,,None,178,1
33038,,None,179,2
33272,,None,180,1
33308,,None,181,1
33471,,None,182,1
33587,,None,183,1
33705,,None,184,3
33781,,None,185,2
33784,,None,186,1
33807,,None,187,3
33808,,None,188,1
33809,,None,189,2
33810,,None,190,1
33812,,None,191,2
33813,,None,192,1
33814,,None,193,1
33816,,None,194,2
33822,,None,195,1
33823,,None,196,1
33824,,None,197,1
33825,,None,198,1
33828,,None,199,3
33830,,None,200,1
33831,,None,201,1
33832,,None,202,1
33835,,None,203,1
33836,,None,204,1
33837,,None,205,2
33838,,None,206,1
33839,,None,207,1
33840,,None,208,5
33847,,None,209,1
33930,,None,210,2
33937,,None,211,1
33944,,None,212,1
33951,,None,213,1
33976,,None,214,2
34001,,None,215,1
34003,,None,216,2
34053,,None,217,1
34062,,None,218,13
34067,,None,219,1
34071,,None,220,1
34099,,None,221,1
34124,,None,222,1
34224,,None,223,1
34232,,None,224,1
34398,,None,225,1
34399,,None,226,2
34561,,None,227,1
34608,,None,228,1
34628,,None,229,1
34639,,None,230,1
34716,,None,231,1
34772,,None,232,2
34803,,None,233,1
34848,,None,234,1
35045,,None,235,2
35192,,None,236,1
35242,,None,237,1
35305,,None,238,1
35352,,None,239,2
35393,,None,240,1
35436,,None,241,1
35467,,None,242,1
35502,,None,243,11
35545,,None,244,1
35597,,None,245,1
35612,,None,246,1
35796,,None,247,1
35842,,None,248,4
35892,,None,249,2
36011,,None,250,3
36229,,None,251,1
36230,,None,252,1
36347,,None,253,1
36435,,None,254,2
36469,,None,255,1
36643,,None,256,6
36669,,None,257,1
36676,,None,258,1
36686,,None,259,1
36695,,None,260,1
36696,,None,261,1
36730,,None,262,1
36736,,None,263,1
36873,,None,264,2
36935,,None,265,1
36959,,None,266,1
36962,,None,267,1
36975,,None,268,1
36996,,None,269,1
37018,,None,270,1
37028,,None,271,1
37042,,None,272,5
37302,,None,273,4
37313,,None,274,1
37428,,None,275,1
37542,,None,276,1
37632,,None,277,2
37815,,None,278,1
37933,,None,279,1
38024,,None,280,1
38060,,None,281,1
38086,,None,282,1
38303,,None,283,4
38568,,None,284,2
38570,,None,285,4
38691,,None,286,1
38721,,None,287,3
38792,,None,288,1
39068,,None,289,1
39072,,None,290,1
39079,,None,291,1
39341,,None,292,280
39437,,None,293,2
39453,,None,294,3
39636,,None,295,1
39935,,None,296,2
40116,,None,297,1
40158,,None,298,1
40172,,None,299,1
40325,,None,300,1
40409,,None,301,3
40441,,None,302,2
40468,,None,303,2
40507,,None,304,2
40510,,None,305,1
40551,,None,306,6
40606,,None,307,1
40640,,None,308,1
40957,,None,309,1
41244,,None,310,1
41478,,None,311,1
41591,,None,312,11
42238,,None,313,1
42351,,None,314,8
42521,,None,315,2
42535,,None,316,1
42608,,None,317,1
42828,,None,318,1
43194,,None,319,9
43198,,None,320,1
43228,,None,321,2
43475,,None,322,2
43476,,None,323,1
44178,,None,324,2
44263,,None,325,2
44538,,None,326,5
44680,,None,327,3
45811,,None,328,5
46576,,None,329,7
46578,,None,330,3
46588,,None,331,1
46589,,None,332,2
46590,,None,333,1
46592,,None,334,1
46593,,None,335,2
46601,,None,336,14
46602,,None,337,1
46605,,None,338,1
46610,,None,339,1
46789,,None,340,2
46864,,None,341,4
47194,,None,342,1
47195,,None,343,1
47201,,None,344,3
47202,,None,345,2
47327,,None,346,1
47409,,None,347,2
47416,,None,348,1
47420,,None,349,5
47421,,None,350,4
47423,,None,351,2
47431,,None,352,4
47438,,None,353,2
47476,,None,354,1
47506,,None,355,1
47679,,None,356,1
47751,,None,357,10
47861,,None,358,8
47921,,None,359,1
47922,,None,360,1
47931,,None,361,4
48448,,None,362,6
48906,,None,363,1
48927,,None,364,1
49636,,None,365,3
49639,,None,366,1
49713,,None,367,2
49779,,None,368,1
49827,,None,369,1
49838,,None,370,1
49847,,None,371,1
49848,,None,372,1
49852,,None,373,1
49853,,None,374,1
49855,,None,375,2
49861,,None,376,1
49863,,None,377,1
49888,,None,378,3
49895,,None,379,2
49896,,None,380,1
49906,,None,381,1
49918,,None,382,1
49947,,None,383,1
50130,,None,384,3
50327,,None,385,1
50365,,None,386,2
50450,,None,387,1
50456,,None,388,5
50458,,None,389,2
50463,,None,390,1
50584,,None,391,1
50624,,None,392,2
50763,,None,393,1
50773,,None,394,6
50786,,None,395,1
50821,,None,396,1
50824,,None,397,1
50827,,None,398,1
50831,,None,399,2
50873,,None,400,4
51212,,None,401,1
51311,,None,402,1
51315,,None,403,4
51322,,None,404,1
51332,,None,405,2
51358,,None,406,2
51373,,None,407,1
51408,,None,408,1
51409,,None,409,1
51430,,None,410,1
51440,,None,411,1
51506,,None,412,1
51530,,None,413,4
51535,,None,414,1
51603,,None,415,1
51620,,None,416,1
51638,,None,417,1
51639,,None,418,1
51641,,None,419,1
51642,,None,420,1
51644,,None,421,1
51647,,None,422,2
51652,,None,423,1
51657,,None,424,1
51684,,None,425,1
51687,,None,426,1
51689,,None,427,3
51701,,None,428,1
51712,,None,429,2
51715,,None,430,1
51730,,None,431,1
51756,,None,432,1
51767,,None,433,1
51776,,None,434,1
51805,,None,435,1
51808,,None,436,3
51809,,None,437,1
51811,,None,438,1
51812,,None,439,1
51814,,None,440,2
51819,,None,441,1
51820,,None,442,1
51828,,None,443,2
51858,,None,444,1
51864,,None,445,1
51906,,None,446,1
51923,,None,447,1
51982,,None,448,1
52055,,None,449,5
52066,,None,450,1
52080,,None,451,3
52091,,None,452,1
52100,,None,453,1
52101,,None,454,2
52242,,None,455,1
52268,,None,456,1
52312,,None,457,1
52315,,None,458,1
52318,,None,459,1
52332,,None,460,1
52451,,None,461,7
52457,,None,462,1
52459,,None,463,1
52460,,None,464,3
52468,,None,465,1
52479,,None,466,2
52493,,None,467,2
52509,,None,468,1
52626,,None,469,1
52701,,None,470,1
52714,,None,471,1
52823,,None,472,1
52826,,None,473,1
52840,,None,474,1
52846,,None,475,3
52955,,None,476,1
52973,,None,477,1
53017,,None,478,1
53035,,None,479,3
53039,,None,480,1
53053,,None,481,1
53058,,None,482,1
53061,,None,483,3
53063,,None,484,2
53074,,None,485,1
53082,,None,486,1
53094,,None,487,1
53129,,None,488,3
53150,,None,489,2
53170,,None,490,5
53306,,None,491,2
53317,,None,492,2
53318,,None,493,1
53347,,None,494,1
53352,,None,495,1
53362,,None,496,3
53365,,None,497,1
53394,,None,498,1
53396,,None,499,1
53398,,None,500,1
53401,,None,501,2
53417,,None,502,2
53425,,None,503,1
53477,,None,504,1
53485,,None,505,1
53508,,None,506,1
53516,,None,507,5
53523,,None,508,1
53530,,None,509,5
53659,,None,510,1
53816,,None,511,1
53844,,None,512,1
54151,,None,513,1
54202,,None,514,10
54203,,None,515,3
54219,,None,516,1
54324,,None,517,1
54375,,None,518,1
54471,,None,519,1
54499,,None,520,2
54511,,None,521,1
54584,,None,522,1
54587,,None,523,6
54588,,None,524,1
54900,,None,525,2
54948,,None,526,2
55001,,None,527,1
55195,,None,528,1
55202,,None,529,2
55233,,None,530,2
55311,,None,531,5
55546,,None,532,1
55552,,None,533,1
56124,,None,534,1
56221,,None,535,1
56285,,None,536,1
56297,,None,537,1
56356,,None,538,1
56396,,None,539,1
56413,,None,540,1
56755,,None,541,1
56781,,None,542,1
56789,,None,543,1
56791,,None,544,2
56826,,None,545,3
56829,,None,546,1
57034,,None,547,1
57144,,None,548,1
57187,,None,549,1
57538,,None,550,2
57682,,None,551,4
57817,,None,552,1
57818,,None,553,2
57907,,None,554,3
57922,,None,555,1
58025,,None,556,1
58268,,None,557,1
58376,,None,558,1
58497,,None,559,1
58505,,None,560,1
58872,,None,561,1
58877,,None,562,1
58888,,None,563,1
58892,,None,564,2
58946,,None,565,4
58948,,None,566,1
58954,,None,567,2
58974,,None,568,1
59065,,None,569,1
59630,,None,570,1
60467,,None,571,1
60599,,None,572,1
60988,,None,573,1
62260,,None,574,1
62489,,None,575,1
63227,,None,576,2
64190,,None,577,1
65242,,None,578,1
66252,,None,579,1
66312,,None,580,1
66499,,None,581,1
67127,,None,582,1
69293,,None,583,1
69666,,None,584,3
71063,,None,585,3
71196,,None,586,1
71727,,None,587,1
72739,,None,588,1
72960,,None,589,2
74379,,None,590,1
80451,,None,591,1
82427,,None,592,1
83435,,None,593,2
83443,,None,594,1
84223,,None,595,1
84969,,None,596,5
85097,,None,597,1
85291,,None,598,1
85459,,None,599,1
85922,,None,600,13
86971,,None,601,1
87400,,None,602,4
87488,,None,603,2
87496,,None,604,2
87546,,None,605,1
87758,,None,606,1
88076,,None,607,1
88522,,None,608,1
88579,,None,609,2
88583,,None,610,1
88797,,None,611,4
89057,,None,612,1
89334,,None,613,1
89423,,None,614,3
89499,,None,615,1
90342,,None,616,1
96654,,None,617,1
97655,,None,618,1
99313,,None,619,1
99735,,None,620,1
100440,,None,621,1
101892,,None,622,1
102957,,None,623,1
107083,,None,624,1
107084,,None,625,1
107844,,None,626,1
109102,,None,627,1
109662,,None,628,1
110346,,None,629,1
111944,,None,630,1
117437,,None,631,1
117604,,None,632,1
121823,,None,633,1
123050,,None,634,2
123584,,None,635,1
123928,,None,636,1
126777,,None,637,5
138188,,None,638,1
138591,,None,639,6
138635,,None,640,1
138662,,None,641,1
138667,,None,642,1
138669,,None,643,1
138723,,None,644,1
138729,,None,645,1
138738,,None,646,1
138752,,None,647,2
139589,,None,648,1
139615,,None,649,1
139628,,None,650,1
139699,,None,651,1
139786,,None,652,2
139794,,None,653,3
139879,,None,654,1
139933,,None,655,1
139958,,None,656,2
140041,,None,657,1
140296,,None,658,1
140383,,None,659,2
140964,,None,660,2
140974,,None,661,1
141009,,None,662,1
141011,,None,663,2
141016,,None,664,1
141124,,None,665,1
141138,,None,666,1
141150,,None,667,1
141179,,None,668,1
141360,,None,669,1
141782,,None,670,1
141860,,None,671,1
141942,,None,672,1
142007,,None,673,1
142291,,None,674,1
142430,,None,675,1
142434,,None,676,2
143704,,None,677,1
143836,,None,678,1
144074,,None,679,1
144420,,None,680,1
144826,,None,681,3
144846,,None,682,1
144853,,None,683,2
144918,,None,684,1
